iter	RMSE
1500	0.05615227532
1501	0.05615000085
1502	0.05613872027
1503	0.05613067623
1504	0.05612744774
1505	0.05612271382
1506	0.05611729011
1507	0.05611374146
1508	0.05610444161
1509	0.05609975823
1510	0.05609286691
1511	0.05608803094
1512	0.05608495982
1513	0.05607924424
1514	0.05607556344
1515	0.05607317092
1516	0.05606805711
1517	0.0560639386
1518	0.05606101957
1519	0.0560540956
1520	0.05604712482
1521	0.05604199642
1522	0.05603736805
1523	0.05603289669
1524	0.05603174333
1525	0.05602470738
1526	0.05602051099
1527	0.0560185031
1528	0.05601539029
1529	0.05600682133
1530	0.05599895663
1531	0.05599477428
1532	0.05598879209
1533	0.05598766986
1534	0.05598051823
1535	0.05598018776
1536	0.05597907222
1537	0.05597266481
1538	0.05596598479
1539	0.05596330015
1540	0.05595394919
1541	0.05595054708
1542	0.05594478598
1543	0.05594163126
1544	0.05593921033
1545	0.05593235332
1546	0.05592796654
1547	0.05592485885
1548	0.05591759404
1549	0.05591474155
1550	0.05591024561
1551	0.05590167311
1552	0.05589659313
1553	0.05589128603
1554	0.05588802018
1555	0.05588697669
1556	0.05588331421
1557	0.05587828134
1558	0.05587087452
1559	0.05586772518
1560	0.05586217117
1561	0.05585451883
1562	0.05585030136
1563	0.05584543351
1564	0.05584074987
1565	0.05583628435
1566	0.05583467528
1567	0.05582952919
1568	0.05582408509
1569	0.0558212385
1570	0.05581708044
1571	0.05581673593
1572	0.0558142515
1573	0.05581081447
1574	0.05580570681
1575	0.05580301154
1576	0.0558000313
1577	0.05579623681
1578	0.05579521215
1579	0.0557896549
1580	0.05578461507
1581	0.05577673987
1582	0.05577485123
1583	0.0557693764
1584	0.05576661957
1585	0.05576589036
1586	0.05576294308
1587	0.05575978579
1588	0.05575176168
1589	0.05574546032
1590	0.0557420619
1591	0.05573421216
1592	0.05572740255
1593	0.05572726436
1594	0.05572410335
1595	0.05571888087
1596	0.05571499635
1597	0.05570996056
1598	0.05570524123
1599	0.05570363786
1600	0.05569946969
1601	0.0556941882
1602	0.05568930847
1603	0.05568492603
1604	0.05568181628
1605	0.05567736589
1606	0.05567613088
1607	0.05567128352
1608	0.05566624469
1609	0.05566010082
1610	0.05565331303
1611	0.05565000404
1612	0.05564718806
1613	0.05563996057
1614	0.05563516281
1615	0.05563367581
1616	0.05562968537
1617	0.05562612093
1618	0.05562344537
1619	0.05561845812
1620	0.05561693671
1621	0.05560926748
1622	0.05560688459
1623	0.05560205936
1624	0.05559662194
1625	0.05559274501
1626	0.05558778269
1627	0.05558614336
1628	0.05558467976
1629	0.05557591278
1630	0.0555710628
1631	0.05556284212
1632	0.05555745432
1633	0.05555260491
1634	0.05554698507
1635	0.05554551207
1636	0.0555401505
1637	0.05553613607
1638	0.05553547544
1639	0.0555311555
1640	0.0555278739
1641	0.05552277298
1642	0.05551886953
1643	0.0555169322
1644	0.05551163174
1645	0.05550893994
1646	0.05550576578
1647	0.05550036137
1648	0.05549531006
1649	0.05549073963
1650	0.05548323256
1651	0.05547730261
1652	0.05547481235
1653	0.05546913667
1654	0.05546218097
1655	0.05545966454
1656	0.05545684497
1657	0.05545294817
1658	0.05544842052
1659	0.05544706717
1660	0.05544506502
1661	0.05544093724
1662	0.05543646721
1663	0.05543242942
1664	0.05543098543
1665	0.0554249315
1666	0.05541951229
1667	0.05541245879
1668	0.05540770798
1669	0.05540561954
1670	0.05540551089
1671	0.05540134686
1672	0.05539654878
1673	0.05539359258
1674	0.05538815534
1675	0.05538513747
1676	0.05538207974
1677	0.05537481101
1678	0.05536951373
1679	0.05536318538
1680	0.0553564126
1681	0.05535259486
1682	0.05534962767
1683	0.05534532256
1684	0.05534165767
1685	0.05533743607
1686	0.05532379945
1687	0.05531801191
1688	0.05531183325
1689	0.05530282378
1690	0.05529617561
1691	0.05529231549
1692	0.05528574682
1693	0.05528174034
1694	0.05528031206
1695	0.05527472592
1696	0.05527099453
1697	0.05526731396
1698	0.05526602526
1699	0.055263954
1700	0.05525992448
1701	0.05525709929
1702	0.05525011455
1703	0.05524932675
1704	0.05524551386
1705	0.05524188633
1706	0.05524016876
1707	0.0552379252
1708	0.05523003724
1709	0.05522843588
1710	0.05522540457
1711	0.05521982095
1712	0.05520988412
1713	0.05520905613
1714	0.05520718052
1715	0.05520592001
1716	0.05520366159
1717	0.05520135811
1718	0.0551981983
1719	0.05519231437
1720	0.05519109066
1721	0.05519017751
1722	0.05518820703
1723	0.05517388824
1724	0.0551671727
1725	0.05516382212
1726	0.05516279611
1727	0.05515872034
1728	0.05515810165
1729	0.05515173273
1730	0.05514628293
1731	0.05514525093
1732	0.05514062962
1733	0.05513631047
1734	0.05513144519
1735	0.05512801592
1736	0.05511861398
1737	0.05511439021
1738	0.0551120714
1739	0.05510945773
1740	0.05510846003
1741	0.05510042262
1742	0.05509466819
1743	0.05509272987
1744	0.05509214033
1745	0.05508648303
1746	0.05508207607
1747	0.05507244078
1748	0.05506808331
1749	0.05506377704
1750	0.05505892815
1751	0.05505585467
1752	0.05505215495
1753	0.05504824296
1754	0.05504360339
1755	0.05504104357
1756	0.05503860709
1757	0.05503528802
1758	0.05503107507
1759	0.05502678188
1760	0.05502502092
1761	0.0550207769
1762	0.05501682585
1763	0.0550160909
1764	0.05501100488
1765	0.0550089054
1766	0.05500882104
1767	0.0550024438
1768	0.05499957883
1769	0.05499336251
1770	0.05498734344
1771	0.0549819025
1772	0.05498067683
1773	0.05497737737
1774	0.05497473015
1775	0.05496811785
1776	0.05496552244
1777	0.054957431
1778	0.05495634843
1779	0.05495396325
1780	0.05494943253
1781	0.05494800363
1782	0.05494778062
1783	0.05494238119
1784	0.05493860831
1785	0.05493545698
1786	0.05493536322
1787	0.05493493455
1788	0.05493092149
1789	0.05492669186
1790	0.05492554063
1791	0.05492010193
1792	0.05491460347
1793	0.05491050369
1794	0.05490977076
1795	0.0549074915
1796	0.05490287635
1797	0.05489808913
1798	0.05489408437
1799	0.05488827806
1800	0.05488557098
1801	0.05487513169
1802	0.05486823124
1803	0.05486519075
1804	0.05486133109
1805	0.05485490497
1806	0.05485195457
1807	0.05484399752
1808	0.0548409131
1809	0.05483694814
1810	0.05483257766
1811	0.05482878099
1812	0.05482141395
1813	0.05481929149
1814	0.05481298935
1815	0.05481029682
1816	0.05480581164
1817	0.05479901088
1818	0.05479405999
1819	0.05478708962
1820	0.05478376988
1821	0.05477872341
1822	0.05477298293
1823	0.05477023232
1824	0.0547676511
1825	0.05476344019
1826	0.0547588358
1827	0.05475417658
1828	0.05474865635
1829	0.05474575736
1830	0.0547419507
1831	0.0547397232
1832	0.05473964123
1833	0.05473235598
1834	0.05473049735
1835	0.05472646137
1836	0.05472311103
1837	0.05472029025
1838	0.05471086917
1839	0.0547086927
1840	0.05469624151
1841	0.05469614167
1842	0.05469347998
1843	0.05468820892
1844	0.05468465659
1845	0.05468073571
1846	0.05467559929
1847	0.05466875978
1848	0.05466355328
1849	0.05466121496
1850	0.05465544457
1851	0.05465063947
1852	0.05464570527
1853	0.05464255044
1854	0.05463878975
1855	0.05463638641
1856	0.05463243866
1857	0.05462911568
1858	0.05462534546
1859	0.05462101895
1860	0.05462009781
1861	0.05462006319
1862	0.05461948807
1863	0.05461548285
1864	0.05460971608
1865	0.05460826239
1866	0.05460429427
1867	0.05459919722
1868	0.05459679416
1869	0.05459171266
1870	0.05458987602
1871	0.05458342464
1872	0.05458037151
1873	0.05457907249
1874	0.05457430224
1875	0.05457096735
1876	0.05456743823
1877	0.05456449038
1878	0.05455836582
1879	0.05455473506
1880	0.05454664573
1881	0.05454137084
1882	0.05453353041
1883	0.05453052765
1884	0.05452556091
1885	0.05451844829
1886	0.05451342565
1887	0.05450973672
1888	0.05450496658
1889	0.05450272783
1890	0.05449598735
1891	0.05449030877
1892	0.05448626295
1893	0.05448297076
1894	0.05448017049
1895	0.05447533057
1896	0.05446752064
1897	0.05446548201
1898	0.05446192386
1899	0.05446117289
1900	0.05445563045
1901	0.05445096218
1902	0.05445047328
1903	0.05443989932
1904	0.05443757274
1905	0.0544350554
1906	0.054431838
1907	0.05442955013
1908	0.05442727067
1909	0.05442622788
1910	0.0544255651
1911	0.05442430184
1912	0.05442317262
1913	0.05442023837
1914	0.05441545213
1915	0.05441197967
1916	0.0544072716
1917	0.05439879836
1918	0.05439448965
1919	0.05439363933
1920	0.05439019264
1921	0.05438442253
1922	0.0543803681
1923	0.05437942609
1924	0.05437911914
1925	0.05437457507
1926	0.05437114209
1927	0.05436467511
1928	0.05436133412
1929	0.05435812609
1930	0.05435606369
1931	0.05435133872
1932	0.05434278417
1933	0.05433856502
1934	0.05432914539
1935	0.05432683164
1936	0.05432132197
1937	0.05431861301
1938	0.05431333208
1939	0.05430965582
1940	0.05430912229
1941	0.0543057764
1942	0.05430313497
1943	0.0542982392
1944	0.05429370008
1945	0.05429041299
1946	0.0542866567
1947	0.05427953833
1948	0.05427609556
1949	0.05427400134
1950	0.05426933423
1951	0.05426669799
1952	0.05426419518
1953	0.05425990856
1954	0.05425512677
1955	0.05425455515
1956	0.05425222168
1957	0.05424452144
1958	0.05424019643
1959	0.05423603031
1960	0.05423397781
1961	0.05422987426
1962	0.05422659765
1963	0.05422354965
1964	0.0542214801
1965	0.05421692922
1966	0.05421144003
1967	0.05420871576
1968	0.05420530554
1969	0.05420291907
1970	0.05420227664
1971	0.05419832999
1972	0.05419545484
1973	0.05419320704
1974	0.05418897543
1975	0.05418737435
1976	0.05418342578
1977	0.05417770633
1978	0.05417413793
1979	0.05417042855
1980	0.05416670305
1981	0.05416198728
1982	0.05416126405
1983	0.05416100794
1984	0.0541576808
1985	0.05415680911
1986	0.05415397442
1987	0.05415069366
1988	0.05414323637
1989	0.05413776053
1990	0.05413262384
1991	0.05412844719
1992	0.054125029
1993	0.05412244556
1994	0.05411726562
1995	0.05411503597
1996	0.05411005432
1997	0.05410839622
1998	0.05410617633
1999	0.05410300127
2000	0.05410011097
2001	0.05409673755
2002	0.05409297361
2003	0.05409180186
2004	0.05408678115
2005	0.05408239796
2006	0.05407882411
2007	0.05407800486
2008	0.05407339446
2009	0.0540708449
2010	0.0540678577
2011	0.05406479246
2012	0.0540599203
2013	0.05405700212
2014	0.0540538174
2015	0.0540504318
2016	0.0540459827
2017	0.05403937188
2018	0.05403246497
2019	0.05403102601
2020	0.05402387032
2021	0.05401963361
2022	0.05401609175
2023	0.05401285373
2024	0.05400611838
2025	0.05400227689
2026	0.05400013366
2027	0.05399779362
2028	0.05399315281
2029	0.0539915918
2030	0.05398862127
2031	0.05397939079
2032	0.05397527465
2033	0.05397298035
2034	0.05396771592
2035	0.05396134167
2036	0.05395701133
2037	0.05395310825
2038	0.05395069307
2039	0.0539484957
2040	0.05394572893
2041	0.05394228513
2042	0.05394188817
2043	0.05393997013
2044	0.05393521728
2045	0.05392921473
2046	0.05392886158
2047	0.053926971
2048	0.05392371149
2049	0.05392106297
2050	0.0539210344
2051	0.05391641365
2052	0.05391232021
2053	0.05390810375
2054	0.05390336769
2055	0.0538997819
2056	0.05389666214
2057	0.05389525391
2058	0.05388773401
2059	0.05388309117
2060	0.05388091717
2061	0.05387698345
2062	0.05387156575
2063	0.05386978253
2064	0.05386586753
2065	0.05386277193
2066	0.05386134693
2067	0.05385557379
2068	0.05385221869
2069	0.0538499898
2070	0.05384434654
2071	0.0538376957
2072	0.05383432617
2073	0.05382930931
2074	0.05382575181
2075	0.05382290011
2076	0.05382059041
2077	0.05381839465
2078	0.05381496146
2079	0.05381106878
2080	0.05380896862
2081	0.05380261864
2082	0.05380256554
2083	0.05380006871
2084	0.05379665979
2085	0.05379175437
2086	0.05378844828
2087	0.05378611949
2088	0.05378424644
2089	0.05378041683
2090	0.05377608309
2091	0.05377395566
2092	0.05377142716
2093	0.05376759791
2094	0.05376390755
2095	0.05375727589
2096	0.0537564608
2097	0.05375415105
2098	0.05375122733
2099	0.05374738881
2100	0.05374628307
2101	0.05374013962
2102	0.0537385873
2103	0.0537353636
2104	0.05373017013
2105	0.05372794221
2106	0.05372143512
2107	0.05371854516
2108	0.05371338651
2109	0.05371119968
2110	0.05370613698
2111	0.05370139526
2112	0.05369830069
2113	0.05369542345
2114	0.05369308525
2115	0.05368856646
2116	0.05368849707
2117	0.05368798466
2118	0.05368448758
2119	0.05368216219
2120	0.05367638299
2121	0.05366969185
2122	0.0536674576
2123	0.0536635572
2124	0.05366038767
2125	0.05365852472
2126	0.05365237499
2127	0.05365077717
2128	0.0536473882
2129	0.05364503899
2130	0.05363958764
2131	0.05363806623
2132	0.05363645143
2133	0.05363333982
2134	0.05363185965
2135	0.05362662803
2136	0.0536211238
2137	0.05361663634
2138	0.05361343788
2139	0.05361076409
2140	0.05360677358
2141	0.05360200791
2142	0.05359841131
2143	0.05359374989
2144	0.05359195026
2145	0.05359189715
2146	0.05358943255
2147	0.0535868562
2148	0.0535829722
2149	0.05357933529
2150	0.05357674203
2151	0.0535746756
2152	0.05356904209
2153	0.05356653487
2154	0.05356454945
2155	0.05356245953
2156	0.05355742641
2157	0.05355538876
2158	0.0535508207
2159	0.05355028584
2160	0.05354767132
2161	0.05354433469
2162	0.05354193039
2163	0.05354031721
2164	0.05353752726
2165	0.05353430371
2166	0.05352920545
2167	0.05352533704
2168	0.05352271733
2169	0.05351706469
2170	0.05351483591
2171	0.05351322188
2172	0.05351073243
2173	0.05350655712
2174	0.05350427285
2175	0.05349917457
2176	0.05349569254
2177	0.05349271865
2178	0.05349233028
2179	0.05348931736
2180	0.05348716264
2181	0.05348498001
2182	0.05348395459
2183	0.05347746908
2184	0.05347407514
2185	0.0534698746
2186	0.05346817205
2187	0.05346744739
2188	0.05346606154
2189	0.05346102557
2190	0.05345681056
2191	0.05345357169
2192	0.05345258149
2193	0.05345010035
2194	0.05344802662
2195	0.05344531336
2196	0.05344233352
2197	0.05343851719
2198	0.05343486815
2199	0.05343096568
2200	0.05342753838
2201	0.05342457718
2202	0.05342251444
2203	0.05341936431
2204	0.05341570103
2205	0.05341321146
2206	0.05340968677
2207	0.05340869419
2208	0.05340567748
2209	0.0534014746
2210	0.05340018797
2211	0.05339953033
2212	0.05339831652
2213	0.05339669999
2214	0.05339505247
2215	0.05339201571
2216	0.05339098939
2217	0.05338602123
2218	0.05338037427
2219	0.05337726984
2220	0.0533742563
2221	0.05337081615
2222	0.05336814421
2223	0.05336455546
2224	0.05336293339
2225	0.05335970069
2226	0.05335810087
2227	0.05335504795
2228	0.05335282659
2229	0.05334946012
2230	0.05334944188
2231	0.05334378905
2232	0.05334181607
2233	0.05334053204
2234	0.05333786854
2235	0.05333312224
2236	0.05332791801
2237	0.05332615313
2238	0.05332404616
2239	0.05332314893
2240	0.05331844983
2241	0.05331665012
2242	0.05331298405
2243	0.05330937425
2244	0.05330460725
2245	0.05330318364
2246	0.05330081586
2247	0.05329288658
2248	0.05329127668
2249	0.05328748292
2250	0.05328391547
2251	0.05327997219
2252	0.05327680002
2253	0.05327395892
2254	0.05327039431
2255	0.05326708879
2256	0.05326548996
2257	0.05326377734
2258	0.05326020413
2259	0.05325685038
2260	0.05325401993
2261	0.05325040325
2262	0.05324846342
2263	0.05324384065
2264	0.05324070999
2265	0.05323723233
2266	0.0532341784
2267	0.05323116082
2268	0.05322974818
2269	0.05322964739
2270	0.05322743167
2271	0.05322330412
2272	0.05322240467
2273	0.05321833974
2274	0.05321518898
2275	0.05321458662
2276	0.05321002411
2277	0.05320806844
2278	0.05320400787
2279	0.05319945279
2280	0.05319599977
2281	0.05319235364
2282	0.05318694662
2283	0.05318570899
2284	0.05318116641
2285	0.05317602582
2286	0.05317184903
2287	0.05316677194
2288	0.05316462174
2289	0.05315929997
2290	0.05315618963
2291	0.05315179501
2292	0.05314992779
2293	0.0531462731
2294	0.05314285923
2295	0.05313848343
2296	0.0531377269
2297	0.05313389246
2298	0.05313040916
2299	0.05312355536
2300	0.05312342659
2301	0.05311962287
2302	0.05311733401
2303	0.05311443497
2304	0.05311344593
2305	0.05311081672
2306	0.05310731077
2307	0.05310505736
2308	0.05310146506
2309	0.05309863219
2310	0.05309350453
2311	0.05308789518
2312	0.05308360444
2313	0.05307968243
2314	0.05307526179
2315	0.0530745813
2316	0.05307016337
2317	0.05306789256
2318	0.05306351599
2319	0.05306086816
2320	0.05305952446
2321	0.05305662371
2322	0.05305153217
2323	0.05304938822
2324	0.05304707178
2325	0.05304390054
2326	0.05304035373
2327	0.05303492852
2328	0.05303150638
2329	0.05302938539
2330	0.05302574041
2331	0.0530199955
2332	0.05301703901
2333	0.05301222172
2334	0.05300951053
2335	0.0530046707
2336	0.05300224197
2337	0.05299905283
2338	0.05299505716
2339	0.0529919025
2340	0.0529865281
2341	0.05298209871
2342	0.05297837577
2343	0.05297362067
2344	0.05297273119
2345	0.05297087174
2346	0.05296724506
2347	0.05296266775
2348	0.05296210883
2349	0.05296111228
2350	0.05295709314
2351	0.05295367618
2352	0.05295226351
2353	0.05294636071
2354	0.05294362844
2355	0.05294042612
2356	0.05293739785
2357	0.05293384041
2358	0.05293271372
2359	0.05292843332
2360	0.05292627059
2361	0.05292258203
2362	0.05291657577
2363	0.05291184881
2364	0.05290751213
2365	0.05290425473
2366	0.05290247871
2367	0.05289958999
2368	0.05289765831
2369	0.05289456573
2370	0.0528911763
2371	0.05288902716
2372	0.05288462041
2373	0.05288106998
2374	0.0528786935
2375	0.0528750544
2376	0.05287225636
2377	0.05287080289
2378	0.05286603935
2379	0.05286112998
2380	0.05285816383
2381	0.05285533813
2382	0.05285034425
2383	0.05285016398
2384	0.05284534419
2385	0.05284287911
2386	0.05284068671
2387	0.05283682555
2388	0.05283173714
2389	0.05282917741
2390	0.05282713093
2391	0.05282278633
2392	0.05281870451
2393	0.05281523988
2394	0.05281365145
2395	0.05281048811
2396	0.05280721148
2397	0.05280590303
2398	0.05280286854
2399	0.05280007329
2400	0.05279543465
2401	0.05279067468
2402	0.05278876545
2403	0.05278699152
2404	0.05278443485
2405	0.0527814031
2406	0.0527780945
2407	0.05277379952
2408	0.05277077894
2409	0.05276869703
2410	0.05276389264
2411	0.05276296261
2412	0.05275950963
2413	0.05275591845
2414	0.05275366327
2415	0.05275083342
2416	0.0527483604
2417	0.05274593838
2418	0.05274122234
2419	0.0527382799
2420	0.05273580834
2421	0.05273364701
2422	0.05273146071
2423	0.05272896318
2424	0.05272629815
2425	0.05272507111
2426	0.05272188133
2427	0.05271581956
2428	0.05271252473
2429	0.05271165691
2430	0.05270976817
2431	0.05270542672
2432	0.0527019116
2433	0.05270189299
2434	0.05270036679
2435	0.05269665138
2436	0.05269662022
2437	0.05269380054
2438	0.05269162784
2439	0.05268902263
2440	0.05268650061
2441	0.05268328472
2442	0.05268098805
2443	0.05267764496
2444	0.05267402765
2445	0.05267080928
2446	0.05266808379
2447	0.05266519064
2448	0.05266268153
2449	0.05265746526
2450	0.05265457118
2451	0.05265082121
2452	0.05264653879
2453	0.05264478845
2454	0.0526416862
2455	0.05263905614
2456	0.05263711285
2457	0.05263475867
2458	0.05262992667
2459	0.05262779882
2460	0.05262471517
2461	0.05262231881
2462	0.05261888824
2463	0.05261488372
2464	0.0526117246
2465	0.05260757237
2466	0.05260494677
2467	0.05260130565
2468	0.05259829078
2469	0.05259774913
2470	0.05259529795
2471	0.05259248041
2472	0.05258990454
2473	0.05258728899
2474	0.05258508351
2475	0.0525827859
2476	0.05258041101
2477	0.05257539947
2478	0.05257372776
2479	0.05257111457
2480	0.05256867624
2481	0.05256557794
2482	0.05256188933
2483	0.05255877549
2484	0.0525557368
2485	0.05255299546
2486	0.05255089144
2487	0.05254634559
2488	0.0525442121
2489	0.05254261029
2490	0.05254257789
2491	0.05253989307
2492	0.05253774909
2493	0.05253476088
2494	0.05253129145
2495	0.05253024376
2496	0.05252751416
2497	0.05252496369
2498	0.05252460831
2499	0.05251933291
2500	0.05251687402
2501	0.05251388222
2502	0.05251114479
2503	0.05250862759
2504	0.05250549908
2505	0.05250276646
2506	0.05250084362
2507	0.05250028369
2508	0.0524989096
2509	0.05249707995
2510	0.05249440825
2511	0.05249140168
2512	0.05248875183
2513	0.05248768502
2514	0.05248723056
2515	0.05248484744
2516	0.05248124777
2517	0.0524772911
2518	0.05247422532
2519	0.05247079361
2520	0.05246820777
2521	0.05246491353
2522	0.05246489449
2523	0.05246232072
2524	0.05246013939
2525	0.05245806
2526	0.05245500667
2527	0.05245099932
2528	0.05244851089
2529	0.05244577292
2530	0.05244446157
2531	0.05244228915
2532	0.05244109395
2533	0.05243791694
2534	0.05243424161
2535	0.0524287024
2536	0.05242722801
2537	0.0524269223
2538	0.05242476764
2539	0.05242066526
2540	0.05241502059
2541	0.05241244664
2542	0.05241087692
2543	0.05240884636
2544	0.05240660671
2545	0.05240627042
2546	0.05240387347
2547	0.05240133074
2548	0.05239818055
2549	0.05239590937
2550	0.0523931303
2551	0.05238971865
2552	0.0523865261
2553	0.05238412239
2554	0.0523826485
2555	0.05237952387
2556	0.05237667068
2557	0.05237304044
2558	0.05237091421
2559	0.05236761455
2560	0.05236737972
2561	0.05236540231
2562	0.05236264101
2563	0.05236091986
2564	0.0523577587
2565	0.0523532254
2566	0.05234963121
2567	0.05234671093
2568	0.05234377786
2569	0.05234215725
2570	0.05233945676
2571	0.05233548737
2572	0.05233216429
2573	0.05232654851
2574	0.0523253664
2575	0.05232244701
2576	0.05232014127
2577	0.05231636403
2578	0.05231354533
2579	0.05231220088
2580	0.05230973326
2581	0.05230802548
2582	0.05230587724
2583	0.05230435566
2584	0.05230196622
2585	0.05230040383
2586	0.05229995049
2587	0.05229800604
2588	0.05229541423
2589	0.0522921783
2590	0.05229000692
2591	0.05228520016
2592	0.05228143208
2593	0.05227843266
2594	0.05227574674
2595	0.05227453416
2596	0.05227214156
2597	0.05227043795
2598	0.05226930327
2599	0.05226727518
2600	0.05226596398
2601	0.05226229135
2602	0.05225923694
2603	0.05225586193
2604	0.05225335811
2605	0.05225028399
2606	0.05224611242
2607	0.05224346422
2608	0.05224206891
2609	0.0522394239
2610	0.05223630246
2611	0.05223290246
2612	0.05222942554
2613	0.05222823424
2614	0.052225837
2615	0.05222302573
2616	0.05221973286
2617	0.05221667266
2618	0.05221451265
2619	0.05221042464
2620	0.05220808389
2621	0.05220797627
2622	0.05220668931
2623	0.05220331553
2624	0.05220117253
2625	0.05219683242
2626	0.05219199979
2627	0.05218736567
2628	0.05218450759
2629	0.05218187841
2630	0.05217867037
2631	0.05217460384
2632	0.05217402632
2633	0.05217003486
2634	0.05216216585
2635	0.05215846584
2636	0.05215750586
2637	0.05215533352
2638	0.05215309595
2639	0.05214956795
2640	0.0521473712
2641	0.05214341671
2642	0.05214155652
2643	0.05213658859
2644	0.05213516585
2645	0.05213403809
2646	0.05213158559
2647	0.05213053834
2648	0.05212857828
2649	0.05212405263
2650	0.05212042014
2651	0.05211650645
2652	0.05211177184
2653	0.05210989359
2654	0.05210772637
2655	0.05210604894
2656	0.05210112741
2657	0.05209686658
2658	0.05209494535
2659	0.05209336688
2660	0.05209109302
2661	0.0520865378
2662	0.05208613571
2663	0.05208545429
2664	0.05208485362
2665	0.05208086666
2666	0.0520792328
2667	0.05207901525
2668	0.05207803873
2669	0.05207550105
2670	0.0520737172
2671	0.05207206741
2672	0.05207183785
2673	0.05206793317
2674	0.05206543275
2675	0.05206183469
2676	0.05206043487
2677	0.05205877256
2678	0.05205617959
2679	0.05205324896
2680	0.05205087305
2681	0.05204748153
2682	0.05204272008
2683	0.05204174032
2684	0.05203949913
2685	0.05203511283
2686	0.05203223972
2687	0.05202956948
2688	0.05202729143
2689	0.05202406832
2690	0.05202137292
2691	0.05201804596
2692	0.05201598673
2693	0.0520117476
2694	0.05200702168
2695	0.0520050408
2696	0.05200168674
2697	0.0519991401
2698	0.05199596459
2699	0.05199499986
2700	0.05198870148
2701	0.05198592016
2702	0.05198260369
2703	0.05198210667
2704	0.05197989916
2705	0.0519752253
2706	0.05197256269
2707	0.0519705449
2708	0.05196815638
2709	0.05196323395
2710	0.05196089546
2711	0.05195935465
2712	0.05195648348
2713	0.0519536611
2714	0.05194948587
2715	0.05194528079
2716	0.05194330629
2717	0.05193890937
2718	0.05193573347
2719	0.0519337673
2720	0.05193070743
2721	0.051930607
2722	0.05192788383
2723	0.05192544441
2724	0.0519232806
2725	0.0519205747
2726	0.05191699421
2727	0.05191526062
2728	0.05191435536
2729	0.05191255718
2730	0.05190998927
2731	0.05190607201
2732	0.05189979765
2733	0.05189669477
2734	0.05189558804
2735	0.05189272581
2736	0.05188915975
2737	0.05188667328
2738	0.05188418141
2739	0.05188103888
2740	0.05187813806
2741	0.05187638813
2742	0.05187484662
2743	0.05187320348
2744	0.05187175369
2745	0.05186827632
2746	0.0518659052
2747	0.05186417652
2748	0.05186230049
2749	0.05185855296
2750	0.05185499906
2751	0.05185187271
2752	0.05184906258
2753	0.05184565643
2754	0.05184324666
2755	0.05184212478
2756	0.05184202728
2757	0.05184100769
2758	0.05183992156
2759	0.05183714473
2760	0.05183353907
2761	0.05183006421
2762	0.05182547638
2763	0.0518219126
2764	0.05182053241
2765	0.05181630651
2766	0.05181392236
2767	0.05181213969
2768	0.05180959697
2769	0.05180761581
2770	0.05180377977
2771	0.05180245949
2772	0.05179864376
2773	0.05179697067
2774	0.05179345517
2775	0.0517913388
2776	0.05178791273
2777	0.05178663597
2778	0.05178329677
2779	0.05178232211
2780	0.05178074223
2781	0.05177838739
2782	0.05177553884
2783	0.0517715388
2784	0.05177018265
2785	0.05176940037
2786	0.0517685081
2787	0.05176458356
2788	0.05176210089
2789	0.05175915515
2790	0.05175446802
2791	0.05175203127
2792	0.0517493884
2793	0.05174763151
2794	0.05174749945
2795	0.05174474062
2796	0.05174210043
2797	0.05173875714
2798	0.05173698493
2799	0.0517327082
2800	0.05173017693
2801	0.05172724619
2802	0.05172508506
2803	0.05172470012
2804	0.05172310219
2805	0.05172120745
2806	0.05171895232
2807	0.05171664019
2808	0.05171457931
2809	0.05171115677
2810	0.05170858732
2811	0.05170650259
2812	0.05170627825
2813	0.05170508672
2814	0.0517047485
2815	0.0517016529
2816	0.05170015085
2817	0.05169896305
2818	0.05169645796
2819	0.0516948815
2820	0.05169113897
2821	0.05168790783
2822	0.05168488866
2823	0.05168251173
2824	0.05167923007
2825	0.05167516897
2826	0.05167297186
2827	0.05166914001
2828	0.0516671287
2829	0.05166628591
2830	0.05166426255
2831	0.05166215129
2832	0.05165781889
2833	0.05165612566
2834	0.05165402857
2835	0.0516525794
2836	0.05164730908
2837	0.05164366146
2838	0.05164137615
2839	0.05164100018
2840	0.05163635124
2841	0.05163239192
2842	0.05162778986
2843	0.05162609223
2844	0.05162399016
2845	0.05162309378
2846	0.05162198503
2847	0.05161983304
2848	0.05161625511
2849	0.05161590851
2850	0.05161286213
2851	0.05160937376
2852	0.05160561856
2853	0.05160450204
2854	0.05160181326
2855	0.05160012875
2856	0.0515965667
2857	0.05159461087
2858	0.05159369902
2859	0.05159236486
2860	0.05158995671
2861	0.0515856127
2862	0.05158336193
2863	0.05157946483
2864	0.05157426064
2865	0.05157173769
2866	0.05156996195
2867	0.05156887708
2868	0.0515667589
2869	0.05156414882
2870	0.05155943386
2871	0.05155734922
2872	0.05155659339
2873	0.05155415036
2874	0.0515503256
2875	0.05154929247
2876	0.05154899967
2877	0.05154729776
2878	0.05154529741
2879	0.0515419262
2880	0.05153823323
2881	0.05153347444
2882	0.05153001645
2883	0.05152917355
2884	0.05152761703
2885	0.05152632769
2886	0.05152300183
2887	0.05151899995
2888	0.05151809729
2889	0.05151625951
2890	0.0515141026
2891	0.05151321193
2892	0.05151015767
2893	0.05150818999
2894	0.05150655967
2895	0.05150424739
2896	0.05150284237
2897	0.05150059594
2898	0.05149784639
2899	0.05149515987
